temperature,humidity,cloud_cover,wind_speed,pressure,solar_elevation_proxy,is_daytime,season,hour_sin,hour_cos,month_sin,month_cos,temp_humidity_interaction
20.21417553476046,23.587933989029658,31.16632727235898,5.638248373009382,1009.9502257187374,0.09448831288978311,1,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,4.768106381565881
13.165875157857922,62.117889062304684,0.0,11.188346113611539,995.0119351235653,0.0,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,8.178363724639716
20.4505036723087,21.446548413087797,31.614776101103995,4.278228215515156,998.1552355075346,0.0,0,0,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,4.385927170801983
13.486198815570773,59.21385424744738,68.5391873289845,14.526098528764313,1016.0005068096849,0.0,1,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,7.985698110173052
27.11305598606414,80.94635413242897,81.09103322962554,4.474207873815585,1026.2836562254256,0.06205414742787857,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,21.947030314603207
19.64686009281606,66.1999796633111,100.0,6.148732227651065,990.8299661704373,0.0,0,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,13.006217385923414
22.526817309186107,92.86756311609068,54.03851266395555,4.9913752237536,1018.5079969816309,0.0,1,1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,20.920106282654846
14.606478485895877,90.67455419832999,100.0,7.042655203199538,1001.2749189147967,0.0,0,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,13.244359251161065
22.296613089933523,51.77146785767995,34.422265571536876,5.499867985738407,1023.1645565288733,0.17548849228393107,1,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,11.543283879206195
20.385989745266155,60.24998643814501,36.94015850092204,6.1153424986134866,1005.7742442359671,0.13411243227428724,1,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,12.28255605680449
23.904464507077527,43.99922871204707,26.21029683181009,8.440254729433546,1027.3308285676978,0.09423047049631944,1,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,10.517780010859157
20.165798545217463,53.297244376570966,16.273546249163036,3.5585274990052915,1010.4228430429599,0.06325697807586118,1,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,10.747814931131543
27.48865364829265,59.77815992102796,55.499333378079015,10.549402144039334,996.7959941032896,0.3171014358848113,1,1,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,16.432211338013868
20.351629728164106,50.670092415436045,33.83116439070257,7.269882396186589,980.0,0.0,0,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,10.312189591308108
19.838630285511606,84.72261443612436,18.858146931673485,3.8110961678280137,1008.0346349868788,0.0,0,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,16.807806246202194
27.88696394547641,62.52355807323934,74.50802187694887,7.622084048572148,1040.0,0.22850999842593667,1,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,17.43592209731326
17.867339533444035,63.97896293592989,13.366914653843779,4.086282992927109,1018.5488841950659,0.0,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,11.43133853773891
