timestamp,hour,month,temperature,humidity,cloud_cover,wind_speed,pressure,solar_elevation_proxy,solar_irradiance
2023-01-01 00:00:00,0,1,16.65627989774127,46.496434500512365,14.095191851051979,4.20489908079886,1016.9672252742706,0.0,30.190479853977088
2023-01-01 01:00:00,1,1,14.75134453519402,57.10962658568965,39.06389533182748,4.9552486359819925,1013.9555353964865,0.0,0.0
2023-01-01 02:00:00,2,1,17.10920305300965,44.15160158000077,40.5405061613334,5.810409673800455,1009.7475942466679,0.0,10.1977449584239
2023-01-01 03:00:00,3,1,19.73522700793165,53.84076940721919,54.178910375302166,8.995738799895019,1008.6086312184132,0.0,14.354774133179586
2023-01-01 04:00:00,4,1,14.463677314537566,22.12770666092429,0.0,10.228501500361808,1020.5285035055101,0.0,22.93925736510339
2023-01-01 05:00:00,5,1,14.463726567860032,64.26587414745877,57.777018215419915,4.60546680456879,1012.5677509761706,0.0,0.0
2023-01-01 06:00:00,6,1,19.90377588522975,60.02410950724448,0.0,6.875744439974738,1017.72457807333,0.0,4.158401347679152
2023-01-01 07:00:00,7,1,18.762536851678902,43.658227378636184,21.10346342908569,10.031808975743111,1016.2247422618182,0.002866635549471524,22.191284471022357
2023-01-01 08:00:00,8,1,16.257714280902718,73.1849133686481,25.35178472645366,15.71571454850171,1029.8514093064364,0.005537914623585798,34.29359945102588
2023-01-01 09:00:00,9,1,20.329351475398205,78.75140275253116,58.999804782137154,6.860698274134167,1023.1549114606258,0.007831793967939331,0.0
2023-01-01 10:00:00,10,1,18.10601137919238,27.848802712620518,40.67892558030607,7.019787385810233,1015.8929276472528,0.009591949496029277,12.01091578763117
2023-01-01 11:00:00,11,1,18.598577309442145,44.745504428675716,0.0,7.474042474890542,1035.7763304597827,0.010698429517410854,44.65490006146621
2023-01-01 12:00:00,12,1,20.892024253405676,44.617153004254035,10.450206225489545,5.578351934980471,1019.3040279358485,0.011075829247171598,0.0
2023-01-01 13:00:00,13,1,14.255925836179522,41.20193797782271,45.96040028642221,6.643489030353278,1032.5744403318563,0.010698429517410854,0.0
2023-01-01 14:00:00,14,1,14.32151096009067,76.58949683863497,37.62797974406331,3.3981859619441277,1022.1041391257995,0.009591949496029279,35.975774020824026
2023-01-01 15:00:00,15,1,17.014808756917393,56.12347722454393,22.626276710927606,5.035598984472175,985.3712138160269,0.007831793967939331,28.394148983032107
2023-01-01 16:00:00,16,1,14.627644077704304,54.70970317378779,25.57498631464062,7.806399565984578,1032.57252144979,0.005537914623585798,14.837360367189277
2023-01-01 17:00:00,17,1,17.402974662006002,19.92275271186493,60.88503991477867,4.5218337778051625,1015.02764362014,0.002866635549471527,0.0
2023-01-01 18:00:00,18,1,12.442065212143941,72.70836060418452,24.469222813923558,9.093218633438848,1012.2206784364884,1.3563978835451336e-18,0.0
2023-01-01 19:00:00,19,1,10.9292263347017,35.21483210293055,37.3572626791278,3.592818038070593,1017.2202252123436,0.0,0.0
2023-01-01 20:00:00,20,1,19.563083745472237,61.198652605326565,100.0,8.93134811099422,1007.825252570644,0.0,
2023-01-01 21:00:00,21,1,14.488808537247968,65.54753875916383,0.0,8.920260536757933,1016.4054329058342,0.0,0.0
2023-01-01 22:00:00,22,1,15.368722052771346,87.21317191677302,0.0,15.864121053325253,1004.1218590048536,0.0,2.0284592847931577
2023-01-01 23:00:00,23,1,10.891892880067203,33.823592017617756,63.5076899439582,5.4958512130869455,1032.1140838810156,0.0,0.0
2023-01-02 00:00:00,0,1,13.5610984126313,10.0,19.640708161176903,6.338440130264916,1011.2961782956843,0.0,16.85548060198054
2023-01-02 01:00:00,1,1,15.527014355336444,63.6769908950739,30.45287416772139,12.06432449452822,1007.2612423591635,0.0,0.0
2023-01-02 02:00:00,2,1,11.741265853939938,96.01022363021707,16.565308656066577,11.30348749647635,999.1261127642109,0.0,0.0
2023-01-02 03:00:00,3,1,16.32134064124386,84.77892705878875,32.205995776974625,9.72160195255778,1017.0316368372296,0.0,0.0
2023-01-02 04:00:00,4,1,13.392330516450432,64.19318830549251,87.95614336289023,7.294247130976232,1015.8066065018763,0.0,0.0
2023-01-02 05:00:00,5,1,14.319165336827016,50.16727628735905,64.06385375854359,11.901330527598946,1018.8263692051626,0.0,0.15346386643012613
2023-01-02 06:00:00,6,1,13.389126749518656,76.14245193274621,65.86670535660932,18.866610778939055,997.5912216874231,0.0,0.0
2023-01-02 07:00:00,7,1,22.045176365246263,40.529076005910625,0.0,8.128376572529856,988.9822820178264,0.0033516477304320284,45.68951001087278
2023-01-02 08:00:00,8,1,17.653754911993044,69.52715538712438,5.4653879034139266,6.4623271753226526,1022.3838695375983,0.0064748862068948745,0.0
2023-01-02 09:00:00,9,1,15.556647705271883,70.10940318333253,0.0,8.56827167061168,1035.2696279281477,0.00915687188861322,0.0
2023-01-02 10:00:00,10,1,21.992008341438606,81.2041981499776,15.718575367517381,6.820226827933362,997.6046956641516,0.011214831883568853,10.824137009540522
2023-01-02 11:00:00,11,1,16.36134476773912,100.0,68.70109559156975,5.677117690331178,1036.8416192534255,0.012508519619045248,0.0
2023-01-02 12:00:00,12,1,20.820837371221113,67.84831934357534,55.50839547245113,9.11116229364934,1017.2586658810457,0.01294977241378975,0.0
2023-01-02 13:00:00,13,1,14.14486534601286,49.82072748585003,33.354602111436286,5.207018505742686,1012.8940564317376,0.012508519619045248,0.0
2023-01-02 14:00:00,14,1,15.53981545843375,59.48851375616011,39.33099148845841,8.054245888455137,1007.0367695518133,0.011214831883568855,0.0
2023-01-02 15:00:00,15,1,19.320364199746955,24.61848190221764,19.333433722737833,3.758437494847992,992.232229708625,0.00915687188861322,2.340589970018187
2023-01-02 16:00:00,16,1,19.909646326193077,46.105737378218834,46.14276647205352,12.970514529779722,1027.815927738869,0.0064748862068948745,43.323860639045066
2023-01-02 17:00:00,17,1,17.002446655289365,51.814351237737924,62.97634838441844,4.712917103651584,1001.3659045784359,0.003351647730432032,3.255099098651488
2023-01-02 18:00:00,18,1,14.847301739042125,49.51823204130815,0.0,3.936273467128089,1001.302899863936,1.5858897336234313e-18,23.65800978775048
2023-01-02 19:00:00,19,1,14.29093549943898,63.04709744067444,48.98943063512044,11.112695452704099,1027.8788946483044,0.0,10.139526916562833
2023-01-02 20:00:00,20,1,10.758680615104565,43.55160135235599,67.97304612864002,12.143863106399824,984.7552482999241,0.0,22.27724795964441
2023-01-02 21:00:00,21,1,13.034713961022721,82.42061334648943,27.546991331098912,7.230372053918982,990.1460328399775,0.0,0.0
2023-01-02 22:00:00,22,1,13.812330273327484,60.00414129836394,61.021018363617515,6.0937375642596905,1012.7279863473788,0.0,0.0
2023-01-02 23:00:00,23,1,18.365613264863594,59.81399357722771,100.0,5.54525715932578,1017.3992664350728,0.0,26.142708463014273
2023-01-03 00:00:00,0,1,16.25537545481908,53.44210566974164,36.86971621039324,7.063248710351159,1020.2710197195339,0.0,0.0
2023-01-03 01:00:00,1,1,9.935400120025495,63.10381367717958,51.79921150015971,6.230272409616421,1008.4730225990562,0.0,35.24946329739224
2023-01-03 02:00:00,2,1,16.19677249429808,76.5019652933527,17.858287490158254,5.930635377030218,1040.0,0.0,
2023-01-03 03:00:00,3,1,14.069273744864747,42.65739568578199,45.43753487806151,4.5519685399174445,1009.5816116185125,0.0,0.0
2023-01-03 04:00:00,4,1,13.19375458519582,46.837670218494864,53.80814874946911,4.166970980518753,1009.5382077184591,0.0,0.0
2023-01-03 05:00:00,5,1,17.0595494526363,53.92547942446671,45.84527020810414,6.564329103096297,1001.0451999677919,0.0,0.0
2023-01-03 06:00:00,6,1,18.31751915360155,33.082581530535705,9.409140408734299,6.971979847500081,1014.8586022478161,0.0,0.0
2023-01-03 07:00:00,7,1,19.312456168974894,43.61484280557005,46.19085313976352,4.801798897107283,1022.2244184807016,0.0038740135802536797,0.0
2023-01-03 08:00:00,8,1,15.206868016445782,50.475582529106816,83.86587816152911,5.03422208030538,1031.0536708180018,0.007484019537123215,11.044106902380138
2023-01-03 09:00:00,9,1,17.83241736449279,77.48778361425455,53.45907293543582,6.964925916344747,990.6607360333967,0.010584001930464866,0.0
2023-01-03 10:00:00,10,1,20.54843789924658,65.2512265800385,68.85961567215523,4.514794087302747,1009.3100699246645,0.01296270208313552,18.219530593792328
2023-01-03 11:00:00,11,1,22.980785098926116,63.87179822735089,32.88964089962117,9.899606055898122,1019.7005541621371,0.014458015510718545,24.06569993351053
2023-01-03 12:00:00,12,1,18.786997872577828,77.01795924335944,62.497007182711314,7.911651402793382,1021.805863018918,0.014968039074246431,0.0
2023-01-03 13:00:00,13,1,19.497172787567585,57.25256423201207,48.378035146495776,4.786973030893234,1013.0982298670681,0.014458015510718545,40.257342578122675
2023-01-03 14:00:00,14,1,16.235642683017804,67.80929699857779,11.47267810938304,7.734547557612602,1021.1363595429815,0.01296270208313552,22.190624507051304
2023-01-03 15:00:00,15,1,15.171434619804423,57.93556494135007,49.55563014396623,4.549184630976269,1000.865541606113,0.010584001930464866,21.392938568031713
2023-01-03 16:00:00,16,1,20.16209805329629,65.30724698799257,10.249100096790684,8.939382280197236,1036.3685814847754,0.007484019537123215,0.0
